300525892	2014	computer science	2	0	-0.002239555178006024
337503388	2015	computer science	3	59.086723249860405	-0.011175681716584712
339896394	2014	computer science	3	2.303946754220355	0.00013555645926528398
347197115	2015	computer science	3	788.3528465511548	-0.006081668114682885
351411551	2015	computer science	3	0	nan
352098292	2015	computer science	3	0	nan
355035644	2014	computer science	4	960.9918626125899	nan
385637060	2015	computer science	4	150.26651767543694	-0.00033944331296673454
390210891	2015	computer science	3	0	nan
393153616	2016	computer science	2	0	-0.002271006813020439
405323996	2015	computer science	2	1395.2866285411792	-4.1267745130406077e-05
422388727	2016	computer science	3	8048.973720742922	-0.0011761630946157868
425747987	2016	computer science	8	2558.677286375601	-0.00012840267077555214
428265845	2015	computer science	4	0	-0.0003894586524730624
564058385	2015	computer science	2	7217.0562480325925	-0.0020946795140343527
564074122	2015	computer science	3	0	-0.00043162983425414363
572355794	2018	computer science	4	803.9098187921791	-0.0006499203847528678
578108286	1993	computer science	4	0	-0.0002415604807053566
580164506	2015	computer science	4	5933.229742712917	-0.0004344048653344917
589706243	2014	computer science	4	878.6686321082378	0.00010790202496133511
591046810	2016	computer science	5	1853.415063116582	0.0006267627702914447
599131267	2015	computer science	5	4622.9661329739265	-0.00013696753869332968
599484887	2016	computer science	3	0	-9.838323549667137e-05
614948044	2015	computer science	7	0	-5.838904621493008e-05
624827785	2016	computer science	3	0	-0.01720269259536275
626472404	2015	computer science	2	0	0.0001855976243504083
630883132	2015	computer science	3	3923.438832733505	-5.0247468783760015e-05
632333272	2015	computer science	2	6032.380812892613	-0.00022255605630668225
633646897	2015	computer science	5	0	-5.870267097152921e-05
634848499	2015	computer science	4	312.66072779691615	-0.0002115506663845991
639317911	2015	computer science	2	0	-0.008319467554076539
643797872	2015	computer science	5	4749.479212584757	0.00045413260672116256
646953574	2014	computer science	2	0	-0.0001866368047779022
659510205	2015	computer science	5	13.364848457219935	nan
744231259	2015	computer science	2	0	nan
744705577	2015	computer science	3	0	nan
746140752	2016	computer science	3	0	-0.0019065776930409914
746158866	2017	computer science	4	1083.9234465911256	-0.0005858230814294083
746384004	2015	computer science	3	63.72549491243112	-0.00013136288998357964
748878567	2015	computer science	2	0	nan
750311269	2015	computer science	2	0	0.001863932898415657
752496940	2015	computer science	3	10304.213716975544	-0.0002653223666755107
753394585	2015	computer science	3	0	-0.0038910505836575876
763684078	2015	computer science	2	0	-0.0004284490145672665
765480287	2008	computer science	2	0	0.35443037974683544
766918198	2016	computer science	2	0	-0.0006851661527920521
768808963	2015	computer science	3	5822.7461273333465	nan
773328233	2016	computer science	4	2295.2351061316704	-0.0006167400881057269
774500349	2015	computer science	2	11882.922837329057	nan
776482163	2016	computer science	4	4113.703800036625	-0.007258064516129033
778170084	2015	computer science	4	66.38718049556701	nan
789579324	2015	computer science	3	0	0.0
790038136	2016	computer science	3	5248.759862544967	-0.010784313725490196
792141054	2016	computer science	5	704.9999464955722	-0.00360077555165728
792160549	2015	computer science	6	258.0448555783553	-0.001513211500407403
793728222	2015	computer science	2	0	-0.009900990099009901
796261102	2015	computer science	2	0	nan
796926850	2015	computer science	2	0	-0.00014346378973946976
799625451	2015	computer science	4	8711.039656443047	-0.0010449320794148381
802700968	2015	computer science	4	1565.0354111912764	0.0
805422548	2015	computer science	2	0	nan
805815325	2016	computer science	2	0	-0.00011101243339253997
811621981	2015	computer science	3	1841.4695068962121	nan
814412157	2015	computer science	3	0	nan
815813022	2017	computer science	4	0	0.001737403822288409
818265247	2015	computer science	3	3660.5826393697303	0.034482758620689655
818525370	2015	computer science	6	0	4.714979489839219e-05
824377753	2014	computer science	4	3490.5709629380617	0.000637551801083838
825165083	2015	computer science	2	12585.269488469594	-0.0012133656897517268
830553840	2015	computer science	3	0	0.008547008547008548
832071521	2015	computer science	2	0	nan
834692279	2015	computer science	3	445.7514664335212	-0.0004257130693912303
836524228	2015	computer science	5	0	0.00013349352556401014
837270908	2015	computer science	4	205.48072115459198	nan
837665369	2015	computer science	2	0	nan
841572455	2015	computer science	2	3421.968411764462	nan
845484681	2015	computer science	3	0	-0.0005053057099545225
850909210	2015	computer science	2	0	0.07692307692307693
851563549	2015	computer science	2	10168.42302926423	0.0001893939393939394
852711504	2017	computer science	2	0	-0.0007673124880107424
856248759	2015	computer science	2	541.5663089174172	nan
857913802	2014	computer science	2	0	nan
862983937	2015	computer science	2	0	-0.00016168148746968473
868947158	2017	computer science	4	10980.287431024988	-0.00038860103626943003
870084106	2015	computer science	4	0	-0.00022190169754798624
878989629	2015	computer science	4	0	-0.001148105625717566
881001371	2015	computer science	2	0	-0.00011760555098200635
889023230	2015	computer science	5	0	-0.0014143854789757492
892495786	2015	computer science	3	153.37357689032672	-0.0007209805335255948
894187191	2014	computer science	4	0	-0.013513513513513514
896154691	2015	computer science	2	0	nan
896827445	2015	computer science	3	0	-0.0003022974607013301
903781248	2015	computer science	5	209.33901698923623	nan
907495690	2015	computer science	6	188.50748195334384	-0.00018754688672168043
912026729	2015	computer science	2	3421.194705823812	-0.0006511476477291225
913375748	2015	computer science	2	0	-0.006828528072837633
919859439	2015	computer science	3	0	0.012618296529968454
924455922	2016	computer science	6	0	-0.0014623770273863334
927681281	2015	computer science	6	0	0.002982848620432513
931380716	2015	computer science	6	3542.0035632187587	0.014705882352941176
946256365	2015	computer science	4	5099.8444940998	0.004201680672268907
948258805	2015	computer science	4	0	-0.005928853754940711
954089079	2015	computer science	3	0	-0.0010683760683760685
992687842	2015	computer science	2	0	-0.0035738333247008858
1009529363	2015	computer science	3	5583.106662913059	-0.0007555723460521345
1012273433	2015	computer science	5	0	0.007116564417177914
1020659046	2017	computer science	4	5626.457505879292	-0.013189712024620796
1030741287	2015	computer science	3	0	0.4375
1034159276	2015	computer science	2	0	-0.00029243186337583345
1039749162	2015	computer science	3	0	-0.00020044097013429546
1126308839	2015	computer science	3	0	0.000697350069735007
1128240691	2015	computer science	2	0	0.0007575757575757576
1140440572	2015	computer science	6	5231.6403479437995	-0.00045310376076121433
1147757890	2016	computer science	2	0	nan
1176638284	2015	computer science	5	0	0.0031746031746031746
1176712834	2015	computer science	2	0	0.00047607712449416806
1181281061	2015	computer science	3	57.36707885702867	-0.0066815144766146995
1190944347	2015	computer science	4	0	-0.000157121533506167
1191599655	2015	computer science	5	0	-0.01647887323943662
1211659131	2016	computer science	4	681.4203293727621	-0.002229523586012673
1220480400	2015	computer science	2	0	-0.0008726003490401396
1271423112	2015	computer science	6	0	nan
1272104688	2015	computer science	2	0	nan
1409107896	2015	computer science	2	0	-0.012345679012345678
1417332038	2015	computer science	4	0	-0.0009823182711198428
1423031291	2014	computer science	2	0	-0.0007283321194464676
1433660490	2015	computer science	10	4273.764201652731	0.000780205082478823
1436824660	2015	computer science	8	5925.3309268144785	-0.003693444136657433
1437430573	2015	computer science	4	5802.360027762262	nan
1441091828	2015	computer science	2	0	0.0002577651759247326
1450250850	2014	computer science	2	0	-0.00016969285593076533
1457965568	2015	computer science	4	0	-0.0008171603677221655
1460713219	2015	computer science	2	0	-0.0033849129593810446
1469735297	2014	computer science	4	6840.699671997729	-5.504183179216204e-05
1470390566	2016	computer science	4	7938.491750010188	-0.007553366174055829
1479651931	2015	computer science	2	0	0.0012473118279569893
1479840092	2012	computer science	3	0	nan
1480144585	2012	computer science	3	0	-0.0035394053798961773
1480444129	2015	computer science	4	2788.5095417376833	-0.00916590284142988
1480597717	2012	computer science	4	5472.469853166668	-0.008716707021791767
1480700989	2010	computer science	3	0	0.005758157389635317
1481052827	2011	computer science	3	696.4776025040741	-0.003869541182974019
1481837150	2013	computer science	3	0	-0.00015078407720144752
1482247908	2016	computer science	6	6217.941706765229	0.0
1482327409	2009	computer science	3	429.7364465679593	nan
1482435370	2008	computer science	2	0	-0.008174386920980926
1482744127	2015	computer science	3	944.0120015343396	-5.819705522900541e-05
1483064949	2013	computer science	2	0	0.00014530659691950015
1483090249	2010	computer science	3	0	4.067024564828372e-05
1483379931	2015	computer science	4	0	nan
1483508116	2008	computer science	3	0	0.00041356492969396195
1483699966	2012	computer science	5	0	-8.760786718647335e-05
1483870316	2015	computer science	4	563.2400833170766	-0.0007620499142693847
1484093509	2015	computer science	3	0	-0.0007097232079489
1484186464	2013	computer science	2	0	nan
1484210532	2014	computer science	3	2423.101205568873	0.006399461098012799
1484223084	2014	computer science	2	0	0.0
1484522088	2015	computer science	2	0	-0.0006740815638692282
1484816920	2015	computer science	2	0	-0.0028109627547434997
1484855773	2008	computer science	4	66.94499518326029	0.0022988505747126436
1484900064	2015	computer science	3	0	nan
1485140463	2016	computer science	4	1161.9655946777416	-0.00038632412594166504
1485140809	2012	computer science	3	0	0.0004701457451810061
1485212930	2010	computer science	4	1685.0771009955158	nan
1485588949	2011	computer science	3	0	0.00025588536335721597
1485711990	2012	computer science	2	0	nan
1485813216	2014	computer science	3	47.83363104045933	nan
1486385073	2016	computer science	6	0	0.0002061855670103093
1486468497	2013	computer science	2	1042.9962534427266	nan
1486601621	2015	computer science	4	621.7284000899909	nan
1486723856	2015	computer science	2	0	-0.00269496378642412
1487004019	2015	computer science	5	0	0.09375
1487041204	2014	computer science	3	0	-0.00012310722639418935
1487043773	2014	computer science	4	0	-0.002290950744558992
1487055506	2012	computer science	3	0	0.0006203473945409429
1487255669	2014	computer science	3	6699.373301830058	nan
1487583988	2013	computer science	6	0	0.04562899786780384
1487874367	2008	computer science	2	10910.476427373318	-0.0035460992907801418
1488163396	2015	computer science	6	3393.495636312582	-0.003627669222524528
1488357621	2013	computer science	2	8726.839460666857	nan
1488589660	2013	computer science	2	0	0.015625
1489119327	2014	computer science	2	3366.034914277456	0.03664921465968586
1489125746	2015	computer science	4	0	nan
1489390526	2012	computer science	2	0	nan
1489437768	2010	computer science	6	1413.2161709881022	0.5925925925925926
1489701909	2013	computer science	2	0	0.0008894159501927068
1490232657	2013	computer science	3	1001.5507506495513	0.00026486558071778574
1490778985	2013	computer science	2	7792.211798911418	-0.00033444816053511704
1491017262	2011	computer science	5	3108.650090419652	-0.001936108422071636
1491383947	2014	computer science	5	2484.9281135028846	0.0006587615283267457
1491389626	2014	computer science	4	0	0.01843525179856115
1491546767	2013	computer science	2	0	0.0009099181073703367
1491855635	2012	computer science	2	0	0.06976744186046512
1491906617	2005	computer science	4	1813.1917151190044	0.0035460992907801418
1492071093	2013	computer science	4	1823.4844335111518	0.0006312334301224593
1492108786	2015	computer science	3	323.28030629194603	-0.0004110152075626798
1492186218	2014	computer science	2	0	nan
1492200768	2012	computer science	2	0	nan
1493059696	2012	computer science	3	1056.6030938043152	nan
1493457841	2013	computer science	5	473.30390685686734	0.0006548788474132286
1493677810	2009	computer science	2	0	nan
1493784723	2011	computer science	2	0	0.0
1493785492	2011	computer science	3	0	nan
1493804126	2009	computer science	2	0	nan
1494124618	2013	computer science	5	0	nan
1494637579	2013	computer science	4	0	0.22916666666666666
1494824878	2011	computer science	2	0	nan
1494828323	2011	computer science	2	0	nan
1494906832	2014	computer science	3	1813.7013563043201	0.00046425255338904364
1495593861	2012	computer science	3	1289.4529761616507	-0.0010183299389002036
1495666048	2011	computer science	4	0	0.027522935779816515
1496335730	2015	computer science	2	0	nan
1496691604	2011	computer science	2	0	-0.00046860356138706655
1497280186	2015	computer science	5	5785.938576697755	nan
1497652442	2016	computer science	2	3764.393674497282	-0.002135231316725979
1498334894	2011	computer science	4	8317.351927251539	0.0003050640634533252
1498372169	2017	computer science	3	0	-0.0007867820613690008
1498538758	2012	computer science	4	0	nan
1499110125	2015	computer science	4	636.2589788667602	-0.001226993865030675
1499208749	2013	computer science	2	0	-0.00021308331557639036
1499277207	2016	computer science	6	5127.40100155682	-0.020249221183800622
1499305477	2017	computer science	3	38.751645384950784	-0.000725689404934688
1499670847	2008	computer science	2	0	0.0
1499726567	2013	computer science	2	189.61987519399466	-4.978096375945838e-05
1499772760	2013	computer science	3	0	0.009900990099009901
1499876808	2009	computer science	2	0	nan
1500025080	2014	computer science	2	0	nan
1500209734	2015	computer science	2	0	-0.0030383592859855677
1500216327	2012	computer science	4	0	nan
1500257147	2012	computer science	3	4042.480966268813	-0.00017590149516270889
1500586884	2012	computer science	2	0	0.0
1500764763	2010	computer science	2	0	0.01647058823529412
1500915726	2009	computer science	5	434.30919093799946	0.025
1501059323	2012	computer science	2	0	nan
1501208679	2013	computer science	2	0	0.008928571428571428
1501310726	2014	computer science	3	0	nan
1501362825	2015	computer science	5	309.12060933997867	-0.007068386640749249
1501663436	2012	computer science	3	1230.697734846847	0.01697792869269949
1502027907	2014	computer science	2	0	nan
1502119538	2004	computer science	6	0	nan
1502186998	2013	computer science	3	102.07061487876392	-0.006756756756756757
1502414852	2013	computer science	2	593.6730693908398	0.0003480682213713888
1502415029	2018	computer science	3	145.68524981310586	-9.937065253395164e-05
1503046297	2015	computer science	3	4140.256871144047	-0.00037509377344336085
1503145443	2011	computer science	4	0	0.05
1503230451	2015	computer science	3	1244.4527694700437	0.00024455857177794083
1503233963	2015	computer science	8	1558.4401169989064	-3.198055582206019e-05
1503244953	2010	computer science	2	0	-0.0125
1503605537	2014	computer science	4	6496.187051234151	-0.002012072434607646
1503819607	2013	computer science	3	0	-0.0005349500713266762
1503840785	2015	computer science	6	0	0.00018828845791752966
1504215023	2013	computer science	2	0	0.00020214271275520516
1504424717	2015	computer science	4	3295.9997125060127	-0.0005312868949232586
1504425306	2007	computer science	3	106.43115174456118	-0.00047281323877068556
1504647324	2016	computer science	2	0	3.942906710827222e-05
1504692606	2008	computer science	4	0	-0.022222222222222223
1504769165	2013	computer science	2	0	nan
1504872955	2014	computer science	4	326.40768689613094	-0.00020593080724876442
1504941456	2016	computer science	2	8306.70244803034	-0.08633093525179857
